2016-04-07 11:02:06,486 INFO {"base":{"max_qpm":1500,"send_request_period":"40ms"},"request_queue":{"remainingCapacity":2147483647,"size":0},"task":{"all_count":0,"completed_count":0},"thread_pool":{"active_size":1,"core_size":4,"current_size":1,"largest_size":1,"max_size":2147483647}}
2016-04-07 11:17:44,470 INFO {"base":{"max_qpm":1500,"send_request_period":"40ms"},"request_queue":{"remainingCapacity":2147483647,"size":0},"task":{"all_count":19,"completed_count":19},"thread_pool":{"active_size":1,"core_size":4,"current_size":4,"largest_size":4,"max_size":2147483647}}
2016-04-07 11:17:44,730 INFO {"base":{"max_qpm":1500,"send_request_period":"40ms"},"request_queue":{"remainingCapacity":2147483647,"size":0},"task":{"all_count":7,"completed_count":7},"thread_pool":{"active_size":1,"core_size":4,"current_size":4,"largest_size":4,"max_size":2147483647}}
2016-04-07 11:17:44,769 INFO {"base":{"max_qpm":1500,"send_request_period":"40ms"},"request_queue":{"remainingCapacity":2147483647,"size":0},"task":{"all_count":11,"completed_count":11},"thread_pool":{"active_size":1,"core_size":4,"current_size":4,"largest_size":4,"max_size":2147483647}}
2016-04-07 11:17:45,235 INFO {"base":{"max_qpm":1500,"send_request_period":"40ms"},"request_queue":{"remainingCapacity":2147483647,"size":0},"task":{"all_count":5,"completed_count":5},"thread_pool":{"active_size":1,"core_size":4,"current_size":4,"largest_size":4,"max_size":2147483647}}
2016-04-07 11:17:45,357 INFO {"base":{"max_qpm":1500,"send_request_period":"40ms"},"request_queue":{"remainingCapacity":2147483647,"size":0},"task":{"all_count":12,"completed_count":12},"thread_pool":{"active_size":1,"core_size":4,"current_size":4,"largest_size":4,"max_size":2147483647}}
2016-04-07 11:17:45,366 INFO {"base":{"max_qpm":1500,"send_request_period":"40ms"},"request_queue":{"remainingCapacity":2147483647,"size":0},"task":{"all_count":11,"completed_count":11},"thread_pool":{"active_size":1,"core_size":4,"current_size":4,"largest_size":4,"max_size":2147483647}}
2016-04-07 11:17:45,470 INFO {"base":{"max_qpm":1500,"send_request_period":"40ms"},"request_queue":{"remainingCapacity":2147483647,"size":0},"task":{"all_count":19,"completed_count":19},"thread_pool":{"active_size":1,"core_size":4,"current_size":4,"largest_size":4,"max_size":2147483647}}
2016-04-07 11:17:45,731 INFO {"base":{"max_qpm":1500,"send_request_period":"40ms"},"request_queue":{"remainingCapacity":2147483647,"size":0},"task":{"all_count":7,"completed_count":7},"thread_pool":{"active_size":1,"core_size":4,"current_size":4,"largest_size":4,"max_size":2147483647}}
2016-04-07 11:17:45,769 INFO {"base":{"max_qpm":1500,"send_request_period":"40ms"},"request_queue":{"remainingCapacity":2147483647,"size":0},"task":{"all_count":11,"completed_count":11},"thread_pool":{"active_size":1,"core_size":4,"current_size":4,"largest_size":4,"max_size":2147483647}}
2016-04-07 11:17:46,235 INFO {"base":{"max_qpm":1500,"send_request_period":"40ms"},"request_queue":{"remainingCapacity":2147483647,"size":0},"task":{"all_count":5,"completed_count":5},"thread_pool":{"active_size":1,"core_size":4,"current_size":4,"largest_size":4,"max_size":2147483647}}
2016-04-07 11:17:46,355 INFO {"base":{"max_qpm":1500,"send_request_period":"40ms"},"request_queue":{"remainingCapacity":2147483647,"size":0},"task":{"all_count":12,"completed_count":12},"thread_pool":{"active_size":1,"core_size":4,"current_size":4,"largest_size":4,"max_size":2147483647}}
2016-04-07 11:17:46,365 INFO {"base":{"max_qpm":1500,"send_request_period":"40ms"},"request_queue":{"remainingCapacity":2147483647,"size":0},"task":{"all_count":11,"completed_count":11},"thread_pool":{"active_size":1,"core_size":4,"current_size":4,"largest_size":4,"max_size":2147483647}}
2016-04-07 11:17:46,470 INFO {"base":{"max_qpm":1500,"send_request_period":"40ms"},"request_queue":{"remainingCapacity":2147483647,"size":0},"task":{"all_count":19,"completed_count":19},"thread_pool":{"active_size":1,"core_size":4,"current_size":4,"largest_size":4,"max_size":2147483647}}
2016-04-07 11:17:46,728 INFO {"base":{"max_qpm":1500,"send_request_period":"40ms"},"request_queue":{"remainingCapacity":2147483647,"size":0},"task":{"all_count":7,"completed_count":7},"thread_pool":{"active_size":1,"core_size":4,"current_size":4,"largest_size":4,"max_size":2147483647}}
2016-04-07 11:17:46,768 INFO {"base":{"max_qpm":1500,"send_request_period":"40ms"},"request_queue":{"remainingCapacity":2147483647,"size":0},"task":{"all_count":11,"completed_count":11},"thread_pool":{"active_size":1,"core_size":4,"current_size":4,"largest_size":4,"max_size":2147483647}}
2016-04-07 11:17:47,235 INFO {"base":{"max_qpm":1500,"send_request_period":"40ms"},"request_queue":{"remainingCapacity":2147483647,"size":0},"task":{"all_count":5,"completed_count":5},"thread_pool":{"active_size":1,"core_size":4,"current_size":4,"largest_size":4,"max_size":2147483647}}
2016-04-07 11:17:47,357 INFO {"base":{"max_qpm":1500,"send_request_period":"40ms"},"request_queue":{"remainingCapacity":2147483647,"size":0},"task":{"all_count":12,"completed_count":12},"thread_pool":{"active_size":1,"core_size":4,"current_size":4,"largest_size":4,"max_size":2147483647}}
2016-04-07 11:17:47,364 INFO {"base":{"max_qpm":1500,"send_request_period":"40ms"},"request_queue":{"remainingCapacity":2147483647,"size":0},"task":{"all_count":11,"completed_count":11},"thread_pool":{"active_size":1,"core_size":4,"current_size":4,"largest_size":4,"max_size":2147483647}}
2016-04-07 11:17:47,469 INFO {"base":{"max_qpm":1500,"send_request_period":"40ms"},"request_queue":{"remainingCapacity":2147483647,"size":0},"task":{"all_count":19,"completed_count":19},"thread_pool":{"active_size":1,"core_size":4,"current_size":4,"largest_size":4,"max_size":2147483647}}
2016-04-07 11:17:47,731 INFO {"base":{"max_qpm":1500,"send_request_period":"40ms"},"request_queue":{"remainingCapacity":2147483647,"size":0},"task":{"all_count":7,"completed_count":7},"thread_pool":{"active_size":1,"core_size":4,"current_size":4,"largest_size":4,"max_size":2147483647}}
2016-04-07 11:17:47,769 INFO {"base":{"max_qpm":1500,"send_request_period":"40ms"},"request_queue":{"remainingCapacity":2147483647,"size":0},"task":{"all_count":11,"completed_count":11},"thread_pool":{"active_size":1,"core_size":4,"current_size":4,"largest_size":4,"max_size":2147483647}}
2016-04-07 11:17:48,233 INFO {"base":{"max_qpm":1500,"send_request_period":"40ms"},"request_queue":{"remainingCapacity":2147483647,"size":0},"task":{"all_count":5,"completed_count":5},"thread_pool":{"active_size":1,"core_size":4,"current_size":4,"largest_size":4,"max_size":2147483647}}
2016-04-07 11:17:48,356 INFO {"base":{"max_qpm":1500,"send_request_period":"40ms"},"request_queue":{"remainingCapacity":2147483647,"size":0},"task":{"all_count":12,"completed_count":12},"thread_pool":{"active_size":1,"core_size":4,"current_size":4,"largest_size":4,"max_size":2147483647}}
2016-04-07 11:17:48,365 INFO {"base":{"max_qpm":1500,"send_request_period":"40ms"},"request_queue":{"remainingCapacity":2147483647,"size":0},"task":{"all_count":11,"completed_count":11},"thread_pool":{"active_size":1,"core_size":4,"current_size":4,"largest_size":4,"max_size":2147483647}}
2016-04-07 11:17:48,469 INFO {"base":{"max_qpm":1500,"send_request_period":"40ms"},"request_queue":{"remainingCapacity":2147483647,"size":0},"task":{"all_count":19,"completed_count":19},"thread_pool":{"active_size":1,"core_size":4,"current_size":4,"largest_size":4,"max_size":2147483647}}
2016-04-07 11:17:48,731 INFO {"base":{"max_qpm":1500,"send_request_period":"40ms"},"request_queue":{"remainingCapacity":2147483647,"size":0},"task":{"all_count":7,"completed_count":7},"thread_pool":{"active_size":1,"core_size":4,"current_size":4,"largest_size":4,"max_size":2147483647}}
2016-04-07 11:17:48,768 INFO {"base":{"max_qpm":1500,"send_request_period":"40ms"},"request_queue":{"remainingCapacity":2147483647,"size":0},"task":{"all_count":11,"completed_count":11},"thread_pool":{"active_size":1,"core_size":4,"current_size":4,"largest_size":4,"max_size":2147483647}}
2016-04-07 11:17:49,235 INFO {"base":{"max_qpm":1500,"send_request_period":"40ms"},"request_queue":{"remainingCapacity":2147483647,"size":0},"task":{"all_count":5,"completed_count":5},"thread_pool":{"active_size":1,"core_size":4,"current_size":4,"largest_size":4,"max_size":2147483647}}
2016-04-07 11:17:49,356 INFO {"base":{"max_qpm":1500,"send_request_period":"40ms"},"request_queue":{"remainingCapacity":2147483647,"size":0},"task":{"all_count":12,"completed_count":12},"thread_pool":{"active_size":1,"core_size":4,"current_size":4,"largest_size":4,"max_size":2147483647}}
2016-04-07 11:17:49,367 INFO {"base":{"max_qpm":1500,"send_request_period":"40ms"},"request_queue":{"remainingCapacity":2147483647,"size":0},"task":{"all_count":11,"completed_count":11},"thread_pool":{"active_size":1,"core_size":4,"current_size":4,"largest_size":4,"max_size":2147483647}}
2016-04-07 11:17:49,470 INFO {"base":{"max_qpm":1500,"send_request_period":"40ms"},"request_queue":{"remainingCapacity":2147483647,"size":0},"task":{"all_count":19,"completed_count":19},"thread_pool":{"active_size":1,"core_size":4,"current_size":4,"largest_size":4,"max_size":2147483647}}
2016-04-07 11:17:49,727 INFO {"base":{"max_qpm":1500,"send_request_period":"40ms"},"request_queue":{"remainingCapacity":2147483647,"size":0},"task":{"all_count":7,"completed_count":7},"thread_pool":{"active_size":1,"core_size":4,"current_size":4,"largest_size":4,"max_size":2147483647}}
2016-04-07 11:17:49,767 INFO {"base":{"max_qpm":1500,"send_request_period":"40ms"},"request_queue":{"remainingCapacity":2147483647,"size":0},"task":{"all_count":11,"completed_count":11},"thread_pool":{"active_size":1,"core_size":4,"current_size":4,"largest_size":4,"max_size":2147483647}}
2016-04-07 11:17:50,234 INFO {"base":{"max_qpm":1500,"send_request_period":"40ms"},"request_queue":{"remainingCapacity":2147483647,"size":0},"task":{"all_count":5,"completed_count":5},"thread_pool":{"active_size":1,"core_size":4,"current_size":4,"largest_size":4,"max_size":2147483647}}
2016-04-07 11:17:50,357 INFO {"base":{"max_qpm":1500,"send_request_period":"40ms"},"request_queue":{"remainingCapacity":2147483647,"size":0},"task":{"all_count":12,"completed_count":12},"thread_pool":{"active_size":1,"core_size":4,"current_size":4,"largest_size":4,"max_size":2147483647}}
2016-04-07 11:17:50,364 INFO {"base":{"max_qpm":1500,"send_request_period":"40ms"},"request_queue":{"remainingCapacity":2147483647,"size":0},"task":{"all_count":11,"completed_count":11},"thread_pool":{"active_size":1,"core_size":4,"current_size":4,"largest_size":4,"max_size":2147483647}}
2016-04-07 11:17:50,469 INFO {"base":{"max_qpm":1500,"send_request_period":"40ms"},"request_queue":{"remainingCapacity":2147483647,"size":0},"task":{"all_count":19,"completed_count":19},"thread_pool":{"active_size":1,"core_size":4,"current_size":4,"largest_size":4,"max_size":2147483647}}
2016-04-07 11:17:50,731 INFO {"base":{"max_qpm":1500,"send_request_period":"40ms"},"request_queue":{"remainingCapacity":2147483647,"size":0},"task":{"all_count":7,"completed_count":7},"thread_pool":{"active_size":1,"core_size":4,"current_size":4,"largest_size":4,"max_size":2147483647}}
2016-04-07 11:17:50,768 INFO {"base":{"max_qpm":1500,"send_request_period":"40ms"},"request_queue":{"remainingCapacity":2147483647,"size":0},"task":{"all_count":11,"completed_count":11},"thread_pool":{"active_size":1,"core_size":4,"current_size":4,"largest_size":4,"max_size":2147483647}}
2016-04-07 11:17:51,233 INFO {"base":{"max_qpm":1500,"send_request_period":"40ms"},"request_queue":{"remainingCapacity":2147483647,"size":0},"task":{"all_count":5,"completed_count":5},"thread_pool":{"active_size":1,"core_size":4,"current_size":4,"largest_size":4,"max_size":2147483647}}
2016-04-07 11:17:51,357 INFO {"base":{"max_qpm":1500,"send_request_period":"40ms"},"request_queue":{"remainingCapacity":2147483647,"size":0},"task":{"all_count":12,"completed_count":12},"thread_pool":{"active_size":1,"core_size":4,"current_size":4,"largest_size":4,"max_size":2147483647}}
2016-04-07 11:17:51,365 INFO {"base":{"max_qpm":1500,"send_request_period":"40ms"},"request_queue":{"remainingCapacity":2147483647,"size":0},"task":{"all_count":11,"completed_count":11},"thread_pool":{"active_size":1,"core_size":4,"current_size":4,"largest_size":4,"max_size":2147483647}}
2016-04-07 11:17:51,470 INFO {"base":{"max_qpm":1500,"send_request_period":"40ms"},"request_queue":{"remainingCapacity":2147483647,"size":0},"task":{"all_count":19,"completed_count":19},"thread_pool":{"active_size":1,"core_size":4,"current_size":4,"largest_size":4,"max_size":2147483647}}
2016-04-07 11:17:51,732 INFO {"base":{"max_qpm":1500,"send_request_period":"40ms"},"request_queue":{"remainingCapacity":2147483647,"size":0},"task":{"all_count":7,"completed_count":7},"thread_pool":{"active_size":1,"core_size":4,"current_size":4,"largest_size":4,"max_size":2147483647}}
2016-04-07 11:17:51,767 INFO {"base":{"max_qpm":1500,"send_request_period":"40ms"},"request_queue":{"remainingCapacity":2147483647,"size":0},"task":{"all_count":11,"completed_count":11},"thread_pool":{"active_size":1,"core_size":4,"current_size":4,"largest_size":4,"max_size":2147483647}}
2016-04-07 11:17:52,235 INFO {"base":{"max_qpm":1500,"send_request_period":"40ms"},"request_queue":{"remainingCapacity":2147483647,"size":0},"task":{"all_count":5,"completed_count":5},"thread_pool":{"active_size":1,"core_size":4,"current_size":4,"largest_size":4,"max_size":2147483647}}
2016-04-07 11:17:52,357 INFO {"base":{"max_qpm":1500,"send_request_period":"40ms"},"request_queue":{"remainingCapacity":2147483647,"size":0},"task":{"all_count":12,"completed_count":12},"thread_pool":{"active_size":1,"core_size":4,"current_size":4,"largest_size":4,"max_size":2147483647}}
2016-04-07 11:17:52,365 INFO {"base":{"max_qpm":1500,"send_request_period":"40ms"},"request_queue":{"remainingCapacity":2147483647,"size":0},"task":{"all_count":11,"completed_count":11},"thread_pool":{"active_size":1,"core_size":4,"current_size":4,"largest_size":4,"max_size":2147483647}}
2016-04-07 11:17:52,470 INFO {"base":{"max_qpm":1500,"send_request_period":"40ms"},"request_queue":{"remainingCapacity":2147483647,"size":0},"task":{"all_count":19,"completed_count":19},"thread_pool":{"active_size":1,"core_size":4,"current_size":4,"largest_size":4,"max_size":2147483647}}
2016-04-07 11:17:52,728 INFO {"base":{"max_qpm":1500,"send_request_period":"40ms"},"request_queue":{"remainingCapacity":2147483647,"size":0},"task":{"all_count":7,"completed_count":7},"thread_pool":{"active_size":1,"core_size":4,"current_size":4,"largest_size":4,"max_size":2147483647}}
2016-04-07 11:17:52,768 INFO {"base":{"max_qpm":1500,"send_request_period":"40ms"},"request_queue":{"remainingCapacity":2147483647,"size":0},"task":{"all_count":11,"completed_count":11},"thread_pool":{"active_size":1,"core_size":4,"current_size":4,"largest_size":4,"max_size":2147483647}}
2016-04-07 11:17:53,233 INFO {"base":{"max_qpm":1500,"send_request_period":"40ms"},"request_queue":{"remainingCapacity":2147483647,"size":0},"task":{"all_count":5,"completed_count":5},"thread_pool":{"active_size":1,"core_size":4,"current_size":4,"largest_size":4,"max_size":2147483647}}
2016-04-07 11:17:53,354 INFO {"base":{"max_qpm":1500,"send_request_period":"40ms"},"request_queue":{"remainingCapacity":2147483647,"size":0},"task":{"all_count":12,"completed_count":12},"thread_pool":{"active_size":1,"core_size":4,"current_size":4,"largest_size":4,"max_size":2147483647}}
2016-04-07 11:17:53,367 INFO {"base":{"max_qpm":1500,"send_request_period":"40ms"},"request_queue":{"remainingCapacity":2147483647,"size":0},"task":{"all_count":11,"completed_count":11},"thread_pool":{"active_size":1,"core_size":4,"current_size":4,"largest_size":4,"max_size":2147483647}}
2016-04-07 11:17:53,470 INFO {"base":{"max_qpm":1500,"send_request_period":"40ms"},"request_queue":{"remainingCapacity":2147483647,"size":0},"task":{"all_count":19,"completed_count":19},"thread_pool":{"active_size":1,"core_size":4,"current_size":4,"largest_size":4,"max_size":2147483647}}
2016-04-07 11:17:53,727 INFO {"base":{"max_qpm":1500,"send_request_period":"40ms"},"request_queue":{"remainingCapacity":2147483647,"size":0},"task":{"all_count":7,"completed_count":7},"thread_pool":{"active_size":1,"core_size":4,"current_size":4,"largest_size":4,"max_size":2147483647}}
2016-04-07 11:17:53,767 INFO {"base":{"max_qpm":1500,"send_request_period":"40ms"},"request_queue":{"remainingCapacity":2147483647,"size":0},"task":{"all_count":11,"completed_count":11},"thread_pool":{"active_size":1,"core_size":4,"current_size":4,"largest_size":4,"max_size":2147483647}}
2016-04-07 11:17:54,234 INFO {"base":{"max_qpm":1500,"send_request_period":"40ms"},"request_queue":{"remainingCapacity":2147483647,"size":0},"task":{"all_count":5,"completed_count":5},"thread_pool":{"active_size":1,"core_size":4,"current_size":4,"largest_size":4,"max_size":2147483647}}
